NeuralNetwork(
  (linear_afunc_stack): Sequential(
    (0): BatchNorm1d(5, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (1): Linear(in_features=5, out_features=200, bias=True)
Epoch 18/200, Iteration 15/25, Loss: 0.1441
Epoch 18/200, Iteration 16/25, Loss: 0.0795
Epoch 18/200, Iteration 17/25, Loss: 0.1270
Epoch 18/200, Iteration 18/25, Loss: 0.1498
Epoch 18/200, Iteration 19/25, Loss: 0.1743
Epoch 18/200, Iteration 20/25, Loss: 0.1462
Epoch 18/200, Iteration 21/25, Loss: 0.0710
Epoch 18/200, Iteration 22/25, Loss: 0.1256
Epoch 18/200, Iteration 23/25, Loss: 0.0598
Epoch 18/200, Iteration 24/25, Loss: 0.1558
Epoch 18/200, Iteration 25/25, Loss: 0.1607
Train Error:
 Accuracy: 67.25%, Avg loss: 0.090481, MRE: 5.026456
Test Error:
 Accuracy: 64.5%, Avg loss: 0.087235, MRE: 14.049468
Epoch 19/200, Iteration 1/25, Loss: 0.0848
Epoch 19/200, Iteration 2/25, Loss: 0.1334
Epoch 19/200, Iteration 3/25, Loss: 0.0606
Epoch 19/200, Iteration 4/25, Loss: 0.1459
Epoch 19/200, Iteration 5/25, Loss: 0.1570
Epoch 19/200, Iteration 6/25, Loss: 0.0908
Epoch 19/200, Iteration 7/25, Loss: 0.1064
Epoch 19/200, Iteration 8/25, Loss: 0.1067
Epoch 19/200, Iteration 9/25, Loss: 0.1258
Epoch 19/200, Iteration 10/25, Loss: 0.1171
Epoch 19/200, Iteration 11/25, Loss: 0.0858
Epoch 19/200, Iteration 12/25, Loss: 0.0519
Epoch 19/200, Iteration 13/25, Loss: 0.0610
Epoch 19/200, Iteration 14/25, Loss: 0.0800
Epoch 19/200, Iteration 15/25, Loss: 0.0731
Epoch 19/200, Iteration 16/25, Loss: 0.0807
Epoch 19/200, Iteration 17/25, Loss: 0.0786
Epoch 19/200, Iteration 18/25, Loss: 0.1829
Epoch 19/200, Iteration 19/25, Loss: 0.1414
Epoch 19/200, Iteration 20/25, Loss: 0.0957
Epoch 19/200, Iteration 21/25, Loss: 0.1565
Epoch 19/200, Iteration 22/25, Loss: 0.0731
Epoch 19/200, Iteration 23/25, Loss: 0.1379
Epoch 19/200, Iteration 24/25, Loss: 0.0436
Epoch 19/200, Iteration 25/25, Loss: 0.1120
Train Error:
 Accuracy: 50.75%, Avg loss: 0.099678, MRE: 6.037514
Test Error:
 Accuracy: 46.5%, Avg loss: 0.102116, MRE: 26.801968
Epoch 20/200, Iteration 1/25, Loss: 0.0920
Epoch 20/200, Iteration 2/25, Loss: 0.1497
Epoch 20/200, Iteration 3/25, Loss: 0.1112
Epoch 20/200, Iteration 4/25, Loss: 0.1294
Epoch 20/200, Iteration 5/25, Loss: 0.0860
Epoch 20/200, Iteration 6/25, Loss: 0.1122
Epoch 20/200, Iteration 7/25, Loss: 0.1486
Epoch 20/200, Iteration 8/25, Loss: 0.0963
Epoch 20/200, Iteration 9/25, Loss: 0.0975
Epoch 20/200, Iteration 10/25, Loss: 0.0303
Epoch 20/200, Iteration 11/25, Loss: 0.0855
Epoch 20/200, Iteration 12/25, Loss: 0.0599
Epoch 20/200, Iteration 13/25, Loss: 0.0414
Epoch 20/200, Iteration 14/25, Loss: 0.0382
Epoch 20/200, Iteration 15/25, Loss: 0.0600
Epoch 20/200, Iteration 16/25, Loss: 0.0475
Epoch 20/200, Iteration 17/25, Loss: 0.1369
Epoch 20/200, Iteration 18/25, Loss: 0.0685
Epoch 20/200, Iteration 19/25, Loss: 0.1566
Epoch 20/200, Iteration 20/25, Loss: 0.1066
Epoch 20/200, Iteration 21/25, Loss: 0.1310
Epoch 20/200, Iteration 22/25, Loss: 0.0596
Epoch 20/200, Iteration 23/25, Loss: 0.1361
Epoch 20/200, Iteration 24/25, Loss: 0.1331
Epoch 20/200, Iteration 25/25, Loss: 0.1039
Train Error:
 Accuracy: 1.88%, Avg loss: 0.107689, MRE: 6.070850
Test Error:
 Accuracy: 3.0%, Avg loss: 0.112924, MRE: 14.524433
Epoch 21/200, Iteration 1/25, Loss: 0.1120
Epoch 21/200, Iteration 2/25, Loss: 0.1027
Epoch 21/200, Iteration 3/25, Loss: 0.1363
Epoch 21/200, Iteration 4/25, Loss: 0.0507
Epoch 21/200, Iteration 5/25, Loss: 0.1195
Epoch 21/200, Iteration 6/25, Loss: 0.0588
Epoch 21/200, Iteration 7/25, Loss: 0.1274
Epoch 21/200, Iteration 8/25, Loss: 0.1129
Epoch 21/200, Iteration 9/25, Loss: 0.0670
Epoch 21/200, Iteration 10/25, Loss: 0.0834
Epoch 21/200, Iteration 11/25, Loss: 0.0613
Epoch 21/200, Iteration 12/25, Loss: 0.1115
Epoch 21/200, Iteration 13/25, Loss: 0.0433
Epoch 21/200, Iteration 14/25, Loss: 0.0798
Epoch 21/200, Iteration 15/25, Loss: 0.0888
Epoch 21/200, Iteration 16/25, Loss: 0.0528
Epoch 21/200, Iteration 17/25, Loss: 0.1124
Epoch 21/200, Iteration 18/25, Loss: 0.1426
Epoch 21/200, Iteration 19/25, Loss: 0.0973
Epoch 21/200, Iteration 20/25, Loss: 0.0692
Epoch 21/200, Iteration 21/25, Loss: 0.0860
Epoch 21/200, Iteration 22/25, Loss: 0.0708
Epoch 21/200, Iteration 23/25, Loss: 0.1171
Epoch 21/200, Iteration 24/25, Loss: 0.0585
Epoch 21/200, Iteration 25/25, Loss: 0.1481
Train Error:
 Accuracy: 5.5%, Avg loss: 0.128718, MRE: 6.004749
Test Error:
 Accuracy: 6.0%, Avg loss: 0.134129, MRE: 7.029272
Epoch 22/200, Iteration 1/25, Loss: 0.1059
Epoch 22/200, Iteration 2/25, Loss: 0.0985
Epoch 22/200, Iteration 3/25, Loss: 0.1048
Epoch 22/200, Iteration 4/25, Loss: 0.0654
Epoch 22/200, Iteration 5/25, Loss: 0.0761
Epoch 22/200, Iteration 6/25, Loss: 0.0743
Epoch 22/200, Iteration 7/25, Loss: 0.0648
Epoch 22/200, Iteration 8/25, Loss: 0.0656
Epoch 22/200, Iteration 9/25, Loss: 0.0654
Epoch 22/200, Iteration 10/25, Loss: 0.0283
Epoch 22/200, Iteration 11/25, Loss: 0.0311
Epoch 22/200, Iteration 12/25, Loss: 0.0416
Epoch 22/200, Iteration 13/25, Loss: 0.0404
Epoch 22/200, Iteration 14/25, Loss: 0.0366
Epoch 22/200, Iteration 15/25, Loss: 0.0328
Epoch 22/200, Iteration 16/25, Loss: 0.0400
Epoch 22/200, Iteration 17/25, Loss: 0.0791
Epoch 22/200, Iteration 18/25, Loss: 0.0419
Epoch 22/200, Iteration 19/25, Loss: 0.0437
Epoch 22/200, Iteration 20/25, Loss: 0.0339
Epoch 22/200, Iteration 21/25, Loss: 0.0572
Epoch 22/200, Iteration 22/25, Loss: 0.0879
Epoch 22/200, Iteration 23/25, Loss: 0.0860
Epoch 22/200, Iteration 24/25, Loss: 0.0685
Epoch 22/200, Iteration 25/25, Loss: 0.0268
Train Error:
 Accuracy: 66.0%, Avg loss: 0.027613, MRE: 1.338900
Test Error:
 Accuracy: 67.0%, Avg loss: 0.027337, MRE: 4.001507
Epoch 23/200, Iteration 1/25, Loss: 0.0308
Epoch 23/200, Iteration 2/25, Loss: 0.0303
Epoch 23/200, Iteration 3/25, Loss: 0.0370
Epoch 23/200, Iteration 4/25, Loss: 0.0580
Epoch 23/200, Iteration 5/25, Loss: 0.0258
Epoch 23/200, Iteration 6/25, Loss: 0.0547
Epoch 23/200, Iteration 7/25, Loss: 0.0393
Epoch 23/200, Iteration 8/25, Loss: 0.0286
Epoch 23/200, Iteration 9/25, Loss: 0.0366
Epoch 23/200, Iteration 10/25, Loss: 0.0222
Epoch 23/200, Iteration 11/25, Loss: 0.0225
Epoch 23/200, Iteration 12/25, Loss: 0.0360
Epoch 23/200, Iteration 13/25, Loss: 0.0562
Epoch 23/200, Iteration 14/25, Loss: 0.0312
Epoch 23/200, Iteration 15/25, Loss: 0.0189
Epoch 23/200, Iteration 16/25, Loss: 0.0372
Epoch 23/200, Iteration 17/25, Loss: 0.0686
Epoch 23/200, Iteration 18/25, Loss: 0.0449
Epoch 23/200, Iteration 19/25, Loss: 0.0322
Epoch 23/200, Iteration 20/25, Loss: 0.0364
Epoch 23/200, Iteration 21/25, Loss: 0.0692
Epoch 23/200, Iteration 22/25, Loss: 0.0432
Epoch 23/200, Iteration 23/25, Loss: 0.1001
Epoch 23/200, Iteration 24/25, Loss: 0.0643
Epoch 23/200, Iteration 25/25, Loss: 0.0613
Train Error:
 Accuracy: 49.0%, Avg loss: 0.022103, MRE: 0.889967
Test Error:
 Accuracy: 47.5%, Avg loss: 0.024342, MRE: 2.757653
Epoch 24/200, Iteration 1/25, Loss: 0.0238
Epoch 24/200, Iteration 2/25, Loss: 0.0627
Epoch 24/200, Iteration 3/25, Loss: 0.0870
Epoch 24/200, Iteration 4/25, Loss: 0.1266
Epoch 24/200, Iteration 5/25, Loss: 0.1099
Epoch 24/200, Iteration 6/25, Loss: 0.0742
Epoch 24/200, Iteration 7/25, Loss: 0.0670
Epoch 24/200, Iteration 8/25, Loss: 0.0220
Epoch 24/200, Iteration 9/25, Loss: 0.0654
Epoch 24/200, Iteration 10/25, Loss: 0.0561
Epoch 24/200, Iteration 11/25, Loss: 0.0702
Epoch 24/200, Iteration 12/25, Loss: 0.0264
Epoch 24/200, Iteration 13/25, Loss: 0.0345
Epoch 24/200, Iteration 14/25, Loss: 0.0322
Epoch 24/200, Iteration 15/25, Loss: 0.0266
Epoch 24/200, Iteration 16/25, Loss: 0.0266
Epoch 24/200, Iteration 17/25, Loss: 0.0262
Epoch 24/200, Iteration 18/25, Loss: 0.0143
Epoch 24/200, Iteration 19/25, Loss: 0.0176
Epoch 24/200, Iteration 20/25, Loss: 0.0190
Epoch 24/200, Iteration 21/25, Loss: 0.0206
Epoch 24/200, Iteration 22/25, Loss: 0.0151
Epoch 24/200, Iteration 23/25, Loss: 0.0231
Epoch 24/200, Iteration 24/25, Loss: 0.0196
Epoch 24/200, Iteration 25/25, Loss: 0.0213
Train Error:
 Accuracy: 16.12%, Avg loss: 0.032334, MRE: 2.250386
Test Error:
 Accuracy: 17.5%, Avg loss: 0.032224, MRE: 3.098744
Epoch 25/200, Iteration 1/25, Loss: 0.0393
Epoch 25/200, Iteration 2/25, Loss: 0.0132
Epoch 25/200, Iteration 3/25, Loss: 0.0148
Epoch 25/200, Iteration 4/25, Loss: 0.0199
Epoch 25/200, Iteration 5/25, Loss: 0.0209
Epoch 25/200, Iteration 6/25, Loss: 0.0237
Epoch 25/200, Iteration 7/25, Loss: 0.0142
Epoch 25/200, Iteration 8/25, Loss: 0.0302
Epoch 25/200, Iteration 9/25, Loss: 0.0484
Epoch 25/200, Iteration 10/25, Loss: 0.0222
Epoch 25/200, Iteration 11/25, Loss: 0.0179
Epoch 25/200, Iteration 12/25, Loss: 0.0159
Epoch 25/200, Iteration 13/25, Loss: 0.0173
Epoch 25/200, Iteration 14/25, Loss: 0.0262
Epoch 25/200, Iteration 15/25, Loss: 0.0339
Epoch 25/200, Iteration 16/25, Loss: 0.0490
Epoch 25/200, Iteration 17/25, Loss: 0.0802
Epoch 25/200, Iteration 18/25, Loss: 0.0501
Epoch 25/200, Iteration 19/25, Loss: 0.0330
Epoch 25/200, Iteration 20/25, Loss: 0.0563
Epoch 25/200, Iteration 21/25, Loss: 0.0514
Epoch 25/200, Iteration 22/25, Loss: 0.0942
Epoch 25/200, Iteration 23/25, Loss: 0.0646
Epoch 25/200, Iteration 24/25, Loss: 0.0397
Epoch 25/200, Iteration 25/25, Loss: 0.0203
Train Error:
 Accuracy: 93.12%, Avg loss: 0.019153, MRE: 1.190165
Test Error:
 Accuracy: 94.0%, Avg loss: 0.019344, MRE: 2.770756
Epoch 26/200, Iteration 1/25, Loss: 0.0437
Epoch 26/200, Iteration 2/25, Loss: 0.0294
Epoch 26/200, Iteration 3/25, Loss: 0.0348
Epoch 26/200, Iteration 4/25, Loss: 0.0329
Epoch 26/200, Iteration 5/25, Loss: 0.0415
Epoch 26/200, Iteration 6/25, Loss: 0.0308
Epoch 26/200, Iteration 7/25, Loss: 0.0380
Epoch 26/200, Iteration 8/25, Loss: 0.0131
Epoch 26/200, Iteration 9/25, Loss: 0.0196
Epoch 26/200, Iteration 10/25, Loss: 0.0103
Epoch 26/200, Iteration 11/25, Loss: 0.0169
Epoch 26/200, Iteration 12/25, Loss: 0.0243
Epoch 26/200, Iteration 13/25, Loss: 0.0345
Epoch 26/200, Iteration 14/25, Loss: 0.0172
Epoch 26/200, Iteration 15/25, Loss: 0.0634
Epoch 26/200, Iteration 16/25, Loss: 0.0296
Epoch 26/200, Iteration 17/25, Loss: 0.0229
Epoch 26/200, Iteration 18/25, Loss: 0.0347
Epoch 26/200, Iteration 19/25, Loss: 0.0161
Epoch 26/200, Iteration 20/25, Loss: 0.0135
Epoch 26/200, Iteration 21/25, Loss: 0.0180
Epoch 26/200, Iteration 22/25, Loss: 0.0263
Epoch 26/200, Iteration 23/25, Loss: 0.0478
Epoch 26/200, Iteration 24/25, Loss: 0.0195
Epoch 26/200, Iteration 25/25, Loss: 0.0243
Train Error:
 Accuracy: 18.25%, Avg loss: 0.028752, MRE: 2.185438
Test Error:
 Accuracy: 18.0%, Avg loss: 0.029131, MRE: 3.058914
Epoch 27/200, Iteration 1/25, Loss: 0.0264
Epoch 27/200, Iteration 2/25, Loss: 0.0316
Epoch 27/200, Iteration 3/25, Loss: 0.0194
Epoch 27/200, Iteration 4/25, Loss: 0.0386
Epoch 27/200, Iteration 5/25, Loss: 0.0177
Epoch 27/200, Iteration 6/25, Loss: 0.0272
Epoch 27/200, Iteration 7/25, Loss: 0.0176
Epoch 27/200, Iteration 8/25, Loss: 0.0161
Epoch 27/200, Iteration 9/25, Loss: 0.0151
Epoch 27/200, Iteration 10/25, Loss: 0.0177
Epoch 27/200, Iteration 11/25, Loss: 0.0236
Epoch 27/200, Iteration 12/25, Loss: 0.0188
Epoch 27/200, Iteration 13/25, Loss: 0.0215
Epoch 27/200, Iteration 14/25, Loss: 0.0215
Epoch 27/200, Iteration 15/25, Loss: 0.0214
Epoch 27/200, Iteration 16/25, Loss: 0.0240
Epoch 27/200, Iteration 17/25, Loss: 0.0181
Epoch 27/200, Iteration 18/25, Loss: 0.0118
Epoch 27/200, Iteration 19/25, Loss: 0.0257
Epoch 27/200, Iteration 20/25, Loss: 0.0217
Epoch 27/200, Iteration 21/25, Loss: 0.0133
Epoch 27/200, Iteration 22/25, Loss: 0.0147
Epoch 27/200, Iteration 23/25, Loss: 0.0142
Epoch 27/200, Iteration 24/25, Loss: 0.0139
Epoch 27/200, Iteration 25/25, Loss: 0.0263
Train Error:
 Accuracy: 45.88%, Avg loss: 0.015064, MRE: 0.900925
Test Error:
 Accuracy: 48.5%, Avg loss: 0.016417, MRE: 1.394037
Epoch 28/200, Iteration 1/25, Loss: 0.0156
Epoch 28/200, Iteration 2/25, Loss: 0.0124
Epoch 28/200, Iteration 3/25, Loss: 0.0397
Epoch 28/200, Iteration 4/25, Loss: 0.0339
Epoch 28/200, Iteration 5/25, Loss: 0.0350
Epoch 28/200, Iteration 6/25, Loss: 0.0142
Epoch 28/200, Iteration 7/25, Loss: 0.0177
Epoch 28/200, Iteration 8/25, Loss: 0.0199
Epoch 28/200, Iteration 9/25, Loss: 0.0210
Epoch 28/200, Iteration 10/25, Loss: 0.0325
Epoch 28/200, Iteration 11/25, Loss: 0.0334
Epoch 28/200, Iteration 12/25, Loss: 0.0212
Epoch 28/200, Iteration 13/25, Loss: 0.0284
Epoch 28/200, Iteration 14/25, Loss: 0.0219
Epoch 28/200, Iteration 15/25, Loss: 0.0323
Epoch 28/200, Iteration 16/25, Loss: 0.0318
Epoch 28/200, Iteration 17/25, Loss: 0.0164
Epoch 28/200, Iteration 18/25, Loss: 0.0126
Epoch 28/200, Iteration 19/25, Loss: 0.0112
Epoch 28/200, Iteration 20/25, Loss: 0.0149
Epoch 28/200, Iteration 21/25, Loss: 0.0271
Epoch 28/200, Iteration 22/25, Loss: 0.0204
Epoch 28/200, Iteration 23/25, Loss: 0.0383
Epoch 28/200, Iteration 24/25, Loss: 0.0260
Epoch 28/200, Iteration 25/25, Loss: 0.0256
Train Error:
 Accuracy: 91.88%, Avg loss: 0.020136, MRE: 1.062906
Test Error:
 Accuracy: 89.5%, Avg loss: 0.021403, MRE: 3.540027
Epoch 29/200, Iteration 1/25, Loss: 0.0425
Epoch 29/200, Iteration 2/25, Loss: 0.0223
Epoch 29/200, Iteration 3/25, Loss: 0.0202
Epoch 29/200, Iteration 4/25, Loss: 0.0171
Epoch 29/200, Iteration 5/25, Loss: 0.0227
Epoch 29/200, Iteration 6/25, Loss: 0.0362
Epoch 29/200, Iteration 7/25, Loss: 0.0262
Epoch 29/200, Iteration 8/25, Loss: 0.0158
Epoch 29/200, Iteration 9/25, Loss: 0.0163
Epoch 29/200, Iteration 10/25, Loss: 0.0190
Epoch 29/200, Iteration 11/25, Loss: 0.0127
Epoch 29/200, Iteration 12/25, Loss: 0.0123
Epoch 29/200, Iteration 13/25, Loss: 0.0151
Epoch 29/200, Iteration 14/25, Loss: 0.0177
Epoch 29/200, Iteration 15/25, Loss: 0.0435
Epoch 29/200, Iteration 16/25, Loss: 0.0145
Epoch 29/200, Iteration 17/25, Loss: 0.0114
Epoch 29/200, Iteration 18/25, Loss: 0.0339
Epoch 29/200, Iteration 19/25, Loss: 0.0190
Epoch 29/200, Iteration 20/25, Loss: 0.0162
Epoch 29/200, Iteration 21/25, Loss: 0.0303
Epoch 29/200, Iteration 22/25, Loss: 0.0185
Epoch 29/200, Iteration 23/25, Loss: 0.0475
Epoch 29/200, Iteration 24/25, Loss: 0.0356
Epoch 29/200, Iteration 25/25, Loss: 0.0274
Train Error:
 Accuracy: 90.12%, Avg loss: 0.012494, MRE: 0.894359
Test Error:
 Accuracy: 86.5%, Avg loss: 0.013924, MRE: 3.398404
Epoch 30/200, Iteration 1/25, Loss: 0.0124
Epoch 30/200, Iteration 2/25, Loss: 0.0207
Epoch 30/200, Iteration 3/25, Loss: 0.0219
Epoch 30/200, Iteration 4/25, Loss: 0.0190
Epoch 30/200, Iteration 5/25, Loss: 0.0256
Epoch 30/200, Iteration 6/25, Loss: 0.0108
Epoch 30/200, Iteration 7/25, Loss: 0.0366
Epoch 30/200, Iteration 8/25, Loss: 0.0108
Epoch 30/200, Iteration 9/25, Loss: 0.0165
Epoch 30/200, Iteration 10/25, Loss: 0.0181
Epoch 30/200, Iteration 11/25, Loss: 0.0107
Epoch 30/200, Iteration 12/25, Loss: 0.0084
Epoch 30/200, Iteration 13/25, Loss: 0.0136
Epoch 30/200, Iteration 14/25, Loss: 0.0188
Epoch 30/200, Iteration 15/25, Loss: 0.0125
Epoch 30/200, Iteration 16/25, Loss: 0.0134
Epoch 30/200, Iteration 17/25, Loss: 0.0155
Epoch 30/200, Iteration 18/25, Loss: 0.0148
Epoch 30/200, Iteration 19/25, Loss: 0.0174
Epoch 30/200, Iteration 20/25, Loss: 0.0182
Epoch 30/200, Iteration 21/25, Loss: 0.0158
Epoch 30/200, Iteration 22/25, Loss: 0.0364
Epoch 30/200, Iteration 23/25, Loss: 0.0284
Epoch 30/200, Iteration 24/25, Loss: 0.0169
Epoch 30/200, Iteration 25/25, Loss: 0.0195
Train Error:
 Accuracy: 69.5%, Avg loss: 0.010461, MRE: 0.788987
Test Error:
 Accuracy: 70.0%, Avg loss: 0.012006, MRE: 2.173082
Epoch 31/200, Iteration 1/25, Loss: 0.0139
Epoch 31/200, Iteration 2/25, Loss: 0.0217
Epoch 31/200, Iteration 3/25, Loss: 0.0235
Epoch 31/200, Iteration 4/25, Loss: 0.0515
Epoch 31/200, Iteration 5/25, Loss: 0.0527
Epoch 31/200, Iteration 6/25, Loss: 0.0231
Epoch 31/200, Iteration 7/25, Loss: 0.0346
Epoch 31/200, Iteration 8/25, Loss: 0.0377
Epoch 31/200, Iteration 9/25, Loss: 0.0574
Epoch 31/200, Iteration 10/25, Loss: 0.0210
Epoch 31/200, Iteration 11/25, Loss: 0.0121
Epoch 31/200, Iteration 12/25, Loss: 0.0250
Epoch 31/200, Iteration 13/25, Loss: 0.0746
Epoch 31/200, Iteration 14/25, Loss: 0.0292
Epoch 31/200, Iteration 15/25, Loss: 0.0259
Epoch 31/200, Iteration 16/25, Loss: 0.0302
Epoch 31/200, Iteration 17/25, Loss: 0.0167
Epoch 31/200, Iteration 18/25, Loss: 0.0197
Epoch 31/200, Iteration 19/25, Loss: 0.0155
Epoch 31/200, Iteration 20/25, Loss: 0.0119
Epoch 31/200, Iteration 21/25, Loss: 0.0185
Epoch 31/200, Iteration 22/25, Loss: 0.0266
Epoch 31/200, Iteration 23/25, Loss: 0.0326
Epoch 31/200, Iteration 24/25, Loss: 0.0337
Epoch 31/200, Iteration 25/25, Loss: 0.0120
Train Error:
 Accuracy: 51.88%, Avg loss: 0.013624, MRE: 1.222894
Test Error:
 Accuracy: 51.5%, Avg loss: 0.014008, MRE: 3.203390
Epoch 32/200, Iteration 1/25, Loss: 0.0272
Epoch 32/200, Iteration 2/25, Loss: 0.0301
Epoch 32/200, Iteration 3/25, Loss: 0.0211
Epoch 32/200, Iteration 4/25, Loss: 0.0300
Epoch 32/200, Iteration 5/25, Loss: 0.0422
Epoch 32/200, Iteration 6/25, Loss: 0.0271
Epoch 32/200, Iteration 7/25, Loss: 0.0289
Epoch 32/200, Iteration 8/25, Loss: 0.0225
Epoch 32/200, Iteration 9/25, Loss: 0.0160
Epoch 32/200, Iteration 10/25, Loss: 0.0215
Epoch 32/200, Iteration 11/25, Loss: 0.0317
Epoch 32/200, Iteration 12/25, Loss: 0.0176
Epoch 32/200, Iteration 13/25, Loss: 0.0291
Epoch 32/200, Iteration 14/25, Loss: 0.0205
Epoch 32/200, Iteration 15/25, Loss: 0.0306
Epoch 32/200, Iteration 16/25, Loss: 0.0191
Epoch 32/200, Iteration 17/25, Loss: 0.0129
Epoch 32/200, Iteration 18/25, Loss: 0.0245
Epoch 32/200, Iteration 19/25, Loss: 0.0253
Epoch 32/200, Iteration 20/25, Loss: 0.0368
Epoch 32/200, Iteration 21/25, Loss: 0.0202
Epoch 32/200, Iteration 22/25, Loss: 0.0172
Epoch 32/200, Iteration 23/25, Loss: 0.0325
Epoch 32/200, Iteration 24/25, Loss: 0.0139
Epoch 32/200, Iteration 25/25, Loss: 0.0145
Train Error:
 Accuracy: 44.75%, Avg loss: 0.015591, MRE: 0.929199
Test Error:
 Accuracy: 40.0%, Avg loss: 0.017635, MRE: 1.915402
Epoch 33/200, Iteration 1/25, Loss: 0.0421
Epoch 33/200, Iteration 2/25, Loss: 0.0279
Epoch 33/200, Iteration 3/25, Loss: 0.0435
Epoch 33/200, Iteration 4/25, Loss: 0.0172
Epoch 33/200, Iteration 5/25, Loss: 0.0262
Epoch 33/200, Iteration 6/25, Loss: 0.0388
Epoch 33/200, Iteration 7/25, Loss: 0.0264
Epoch 33/200, Iteration 8/25, Loss: 0.0177
Epoch 33/200, Iteration 9/25, Loss: 0.0194
Epoch 33/200, Iteration 10/25, Loss: 0.0134
Epoch 33/200, Iteration 11/25, Loss: 0.0152
Epoch 33/200, Iteration 12/25, Loss: 0.0253
Epoch 33/200, Iteration 13/25, Loss: 0.0314
Epoch 33/200, Iteration 14/25, Loss: 0.0166
Epoch 33/200, Iteration 15/25, Loss: 0.0511
Epoch 33/200, Iteration 16/25, Loss: 0.0633
Epoch 33/200, Iteration 17/25, Loss: 0.0282
Epoch 33/200, Iteration 18/25, Loss: 0.0208
Epoch 33/200, Iteration 19/25, Loss: 0.0219
Epoch 33/200, Iteration 20/25, Loss: 0.0343
Epoch 33/200, Iteration 21/25, Loss: 0.0198
Epoch 33/200, Iteration 22/25, Loss: 0.0289
Epoch 33/200, Iteration 23/25, Loss: 0.0245
Epoch 33/200, Iteration 24/25, Loss: 0.0286
Epoch 33/200, Iteration 25/25, Loss: 0.0305
Train Error:
 Accuracy: 58.38%, Avg loss: 0.021819, MRE: 1.326261
Test Error:
 Accuracy: 56.0%, Avg loss: 0.022691, MRE: 2.977012
Epoch 34/200, Iteration 1/25, Loss: 0.0191
Epoch 34/200, Iteration 2/25, Loss: 0.0179
Epoch 34/200, Iteration 3/25, Loss: 0.0322
Epoch 34/200, Iteration 4/25, Loss: 0.0273
Epoch 34/200, Iteration 5/25, Loss: 0.0263
Epoch 34/200, Iteration 6/25, Loss: 0.0208
Epoch 34/200, Iteration 7/25, Loss: 0.0115
Epoch 34/200, Iteration 8/25, Loss: 0.0182
Epoch 34/200, Iteration 9/25, Loss: 0.0398
Epoch 34/200, Iteration 10/25, Loss: 0.0256
Epoch 34/200, Iteration 11/25, Loss: 0.0277
Epoch 34/200, Iteration 12/25, Loss: 0.0380
Epoch 34/200, Iteration 13/25, Loss: 0.0242
Epoch 34/200, Iteration 14/25, Loss: 0.0160
Epoch 34/200, Iteration 15/25, Loss: 0.0085
Epoch 34/200, Iteration 16/25, Loss: 0.0222
Epoch 34/200, Iteration 17/25, Loss: 0.0189
Epoch 34/200, Iteration 18/25, Loss: 0.0209
Epoch 34/200, Iteration 19/25, Loss: 0.0172
Epoch 34/200, Iteration 20/25, Loss: 0.0177
Epoch 34/200, Iteration 21/25, Loss: 0.0127
Epoch 34/200, Iteration 22/25, Loss: 0.0182
Epoch 34/200, Iteration 23/25, Loss: 0.0271
Epoch 34/200, Iteration 24/25, Loss: 0.0208
Epoch 34/200, Iteration 25/25, Loss: 0.0222
Train Error:
 Accuracy: 56.38%, Avg loss: 0.012395, MRE: 0.795677
Test Error:
 Accuracy: 57.5%, Avg loss: 0.014332, MRE: 3.420369
Epoch 35/200, Iteration 1/25, Loss: 0.0117
Epoch 35/200, Iteration 2/25, Loss: 0.0301
Epoch 35/200, Iteration 3/25, Loss: 0.0090
Epoch 35/200, Iteration 4/25, Loss: 0.0275
Epoch 35/200, Iteration 5/25, Loss: 0.0150
Epoch 35/200, Iteration 6/25, Loss: 0.0140
Epoch 35/200, Iteration 7/25, Loss: 0.0188
Epoch 35/200, Iteration 8/25, Loss: 0.0122
Epoch 35/200, Iteration 9/25, Loss: 0.0141
Epoch 35/200, Iteration 10/25, Loss: 0.0156
Epoch 35/200, Iteration 11/25, Loss: 0.0184
Epoch 35/200, Iteration 12/25, Loss: 0.0160
Epoch 35/200, Iteration 13/25, Loss: 0.0452
Epoch 35/200, Iteration 14/25, Loss: 0.0226
Epoch 35/200, Iteration 15/25, Loss: 0.0152
Epoch 35/200, Iteration 16/25, Loss: 0.0109
Epoch 35/200, Iteration 17/25, Loss: 0.0231
Epoch 35/200, Iteration 18/25, Loss: 0.0351
Epoch 35/200, Iteration 19/25, Loss: 0.0215
Epoch 35/200, Iteration 20/25, Loss: 0.0218
Epoch 35/200, Iteration 21/25, Loss: 0.0326
Epoch 35/200, Iteration 22/25, Loss: 0.0114
Epoch 35/200, Iteration 23/25, Loss: 0.0260
Epoch 35/200, Iteration 24/25, Loss: 0.0246
Epoch 35/200, Iteration 25/25, Loss: 0.0440
Train Error:
 Accuracy: 27.38%, Avg loss: 0.031834, MRE: 2.729164
Test Error:
 Accuracy: 30.5%, Avg loss: 0.029808, MRE: 3.696086
Epoch 36/200, Iteration 1/25, Loss: 0.0420
Epoch 36/200, Iteration 2/25, Loss: 0.0261
Epoch 36/200, Iteration 3/25, Loss: 0.0143
Epoch 36/200, Iteration 4/25, Loss: 0.0118
Epoch 36/200, Iteration 5/25, Loss: 0.0566
Epoch 36/200, Iteration 6/25, Loss: 0.0318
Epoch 36/200, Iteration 7/25, Loss: 0.0203
